student_id,program,cohort,unit_name,trs_score,class_average_trs,aptitude_improvement,logical_ability_improvement,sessions_attended,ai_tutor_usage_days,ai_mentor_usage_days,exam_prep_usage_days,ai_tutor_last_access,badges_earned
S1127,GMBA,GMBA_Feb24,Corporate Finance,64.58919631851344,51.497965214572076,17.40186951427149,11.613935811155116,5,3,7,3,2025-04-27,Top Performer
S1127,GMBA,GMBA_Feb24,Leadership,89.82593246651273,97.59678265705628,21.444724106458864,21.924491229550597,5,5,6,2,2025-04-24,"Top Performer, Rapid Improver"
S1127,GMBA,GMBA_Feb24,Strategy,96.53914372540316,88.66947613878797,23.220826859396208,20.68927114119211,5,3,1,4,2025-04-18,"Rapid Improver, Rapid Improver"
S1128,GMBA,GMBA_Feb24,Business Analytics,62.43398937743914,70.30992869595548,16.97106013812977,9.682244841428254,4,9,1,3,2025-05-19,Rapid Improver
S1128,GMBA,GMBA_Feb24,Corporate Finance,79.32520788334175,72.23427623904035,18.288392516962894,20.892734442899908,4,11,4,1,2025-04-28,Top Performer
S1128,GMBA,GMBA_Feb24,Leadership,79.63274254592828,77.21285473380634,21.63771488828347,16.156872450759252,4,5,2,5,2025-05-07,"Rapid Improver, Rapid Improver"
S1128,GMBA,GMBA_Feb24,Strategy,66.50312107614901,75.79261402281362,16.13957273324916,12.652491508253483,6,7,7,5,2025-04-28,"Top Performer, Top Performer"
S1129,GMBA,GMBA_Feb24,Business Analytics,70.46766638068544,67.27721031107615,14.771154762187948,18.07554182238863,4,6,4,1,2025-05-14,"Top Performer, Consistent User"
S1129,GMBA,GMBA_Feb24,Corporate Finance,98.02470926198852,98.0,21.26564186228431,22.654516033183896,4,7,6,3,2025-05-22,Top Performer
S1129,GMBA,GMBA_Feb24,Leadership,69.2372205315898,63.44065236795852,15.215989229795543,16.074872040774,6,6,1,6,2025-05-01,Consistent User
S1129,GMBA,GMBA_Feb24,Strategy,61.20036914000907,55.34331831208264,11.563447536574683,11.854430861028746,5,12,1,1,2025-05-08,Consistent User
S1130,GMBA,GMBA_Feb24,Business Analytics,76.48037112214843,81.9278005543066,16.86293642751252,17.83326689542237,6,12,3,1,2025-05-12,"Consistent User, Consistent User"
S1130,GMBA,GMBA_Feb24,Corporate Finance,72.84607181856853,71.22965582265482,17.31299635331663,17.91238524631842,5,9,4,4,2025-04-28,Rapid Improver
S1130,GMBA,GMBA_Feb24,Leadership,94.16151515953773,95.68821634097155,21.65411391423055,20.099917183696256,5,4,6,1,2025-04-16,"Top Performer, Top Performer"
S1130,GMBA,GMBA_Feb24,Strategy,95.30419723455168,93.26479934733098,23.209750924446354,20.195746144797134,6,10,4,6,2025-05-15,"Consistent User, Rapid Improver"
S1131,GMBA,GMBA_Feb24,Business Analytics,73.6993254452416,70.29205737742203,18.677181342143612,12.4915930301355,4,12,2,5,2025-05-04,Rapid Improver
S1131,GMBA,GMBA_Feb24,Corporate Finance,77.06985213735616,71.01884101146143,17.95278929451036,16.97478563662328,4,11,7,1,2025-04-17,"Consistent User, Consistent User"
S1131,GMBA,GMBA_Feb24,Leadership,72.201049655745,78.09525103328681,17.2700973655093,18.022593071909633,4,5,7,2,2025-04-15,Top Performer
S1131,GMBA,GMBA_Feb24,Strategy,76.8928129323562,77.55838204279335,17.502034603370216,20.241076836415147,6,6,2,1,2025-05-05,
S1132,GMBA,GMBA_Feb24,Business Analytics,90.38366702868424,95.3316488646352,19.24817471462149,19.439679628381544,5,10,1,4,2025-04-13,"Top Performer, Consistent User"
S1132,GMBA,GMBA_Feb24,Corporate Finance,53.279968132632234,52.11962539906536,11.152746882420587,10.08451473487702,5,3,3,4,2025-04-14,"Consistent User, Top Performer"
S1132,GMBA,GMBA_Feb24,Leadership,90.19334810544862,92.221910360967,22.119100099015064,20.4397889133826,5,10,5,5,2025-05-07,"Top Performer, Top Performer"
S1132,GMBA,GMBA_Feb24,Strategy,61.899437219835505,56.46148769670209,14.626831948443831,12.869700983649903,6,10,6,6,2025-04-20,Rapid Improver
S1133,GMBA,GMBA_Feb24,Business Analytics,88.09913990394256,88.9437418594458,20.716318732800133,16.03946121264166,4,8,2,2,2025-05-21,Top Performer
S1133,GMBA,GMBA_Feb24,Corporate Finance,76.2379656398339,81.2904564457369,16.1369899047952,15.199066085760911,4,10,1,3,2025-04-18,"Top Performer, Rapid Improver"
S1133,GMBA,GMBA_Feb24,Leadership,65.44858662795625,60.235242034303184,16.993032288119302,14.892003056268443,4,8,2,3,2025-04-22,Top Performer
S1133,GMBA,GMBA_Feb24,Strategy,75.23420703135149,76.14779453399076,18.771182602550844,14.786526256753742,4,6,6,2,2025-05-03,"Consistent User, Top Performer"
S1134,GMBA,GMBA_Feb24,Business Analytics,82.63932506958986,91.32519079071425,20.146001932129042,19.2375917278896,6,4,2,4,2025-05-07,"Top Performer, Consistent User"
S1134,GMBA,GMBA_Feb24,Corporate Finance,70.56313253241639,68.92163250236436,15.621031542675512,15.490995741926229,6,11,5,6,2025-04-26,"Top Performer, Consistent User"
S1134,GMBA,GMBA_Feb24,Leadership,85.96561712900784,83.779409949234,22.21016615536145,15.888860520535397,5,6,7,1,2025-05-20,"Top Performer, Rapid Improver"
S1134,GMBA,GMBA_Feb24,Strategy,67.67520007964067,73.17341574330209,17.18397461262486,12.004090432258996,4,3,4,2,2025-04-24,Consistent User
S1135,GMBA,GMBA_Feb24,Business Analytics,83.2091169103266,90.78997732182934,18.11878203862165,20.408183594819754,5,8,3,5,2025-05-07,"Consistent User, Rapid Improver"
S1135,GMBA,GMBA_Feb24,Corporate Finance,71.8028841829167,65.68736653940715,20.643069751675284,14.74111462099094,5,9,4,5,2025-04-29,"Top Performer, Consistent User"
S1135,GMBA,GMBA_Feb24,Leadership,59.443872145991776,62.07319032246889,11.159528264134392,10.059411479478966,4,10,4,4,2025-05-15,"Top Performer, Rapid Improver"
S1135,GMBA,GMBA_Feb24,Strategy,83.98406961217894,81.70516940131034,20.54570624340846,19.186457591616396,5,4,1,2,2025-05-02,Top Performer
S1136,GMBA,GMBA_Feb24,Business Analytics,98.71984040369479,95.5586003099722,24.70470398986446,22.434940546872937,4,6,5,3,2025-04-17,Top Performer
S1136,GMBA,GMBA_Feb24,Corporate Finance,83.30616398111917,93.12594745702447,20.60088018596366,16.31362819953516,6,5,2,2,2025-04-22,Top Performer
S1136,GMBA,GMBA_Feb24,Leadership,83.3058549416904,85.19863411646742,19.17651802548377,18.160204947594874,5,7,3,4,2025-04-30,"Consistent User, Rapid Improver"
S1136,GMBA,GMBA_Feb24,Strategy,85.75244996183328,89.03508970971795,21.150881024678053,19.37650865037331,5,6,6,1,2025-04-25,
S1137,GMBA,GMBA_Feb24,Business Analytics,65.73260190424045,61.260567019838895,15.636285462329381,15.095490329734972,5,4,5,1,2025-04-27,
S1137,GMBA,GMBA_Feb24,Corporate Finance,72.07648406849088,80.68455621821491,17.090488835914147,14.393916410839566,6,3,5,3,2025-05-05,Rapid Improver
S1137,GMBA,GMBA_Feb24,Leadership,57.38540335850023,50.85801005187115,14.003095853179062,14.596193011587182,5,10,6,2,2025-04-27,Rapid Improver
S1137,GMBA,GMBA_Feb24,Strategy,97.92266821763444,94.6891217034165,23.689475894043902,23.7661782819899,6,4,4,1,2025-05-04,"Top Performer, Rapid Improver"
S1138,GMBA,GMBA_Feb24,Business Analytics,72.40902867940756,72.46360550739678,19.71295157671226,20.33042382909293,4,3,7,1,2025-04-18,"Rapid Improver, Rapid Improver"
S1138,GMBA,GMBA_Feb24,Corporate Finance,92.57357158221804,88.7398101400262,21.434091791900226,19.063204908265494,4,12,6,5,2025-04-22,"Consistent User, Top Performer"
S1138,GMBA,GMBA_Feb24,Leadership,62.28538848652059,75.58367829888874,12.196117490989836,13.278363688523795,5,3,5,1,2025-05-21,"Top Performer, Consistent User"
S1138,GMBA,GMBA_Feb24,Strategy,87.35772134658514,90.25100073134307,20.975508774738273,15.30806348336698,5,5,4,3,2025-04-16,"Top Performer, Consistent User"
S1139,GMBA,GMBA_Feb24,Business Analytics,83.83325282069592,85.37628026406168,23.964237684291003,21.21058161875636,4,9,2,5,2025-05-05,"Rapid Improver, Top Performer"
S1139,GMBA,GMBA_Feb24,Corporate Finance,83.43822498937101,71.86903889722986,24.022927620729213,17.35113152915784,6,11,2,6,2025-05-21,Rapid Improver
S1139,GMBA,GMBA_Feb24,Leadership,61.141792890461986,62.68047404475887,18.237767363042583,12.07002301627961,5,7,1,2,2025-05-08,"Rapid Improver, Consistent User"
S1139,GMBA,GMBA_Feb24,Strategy,59.5738400119988,52.19936359692805,14.53338046823959,15.24499149350655,4,5,5,6,2025-04-20,
S1140,GMBA,GMBA_Feb24,Business Analytics,79.4682364251007,79.64967498887172,19.886046848367638,15.727454408683618,6,4,3,6,2025-04-18,"Rapid Improver, Consistent User"
S1140,GMBA,GMBA_Feb24,Corporate Finance,90.94506695714753,91.4504912829658,23.171726382596074,17.065987547902495,5,12,6,1,2025-04-18,Consistent User
S1140,GMBA,GMBA_Feb24,Leadership,75.58739427835208,71.96902474163508,21.816696777412325,18.050424623910665,6,8,5,4,2025-05-02,
S1140,GMBA,GMBA_Feb24,Strategy,69.49264052652309,68.91738467517037,18.955287549245607,11.008577580050947,4,7,4,3,2025-04-17,"Top Performer, Top Performer"
S1141,GMBA,GMBA_Feb24,Business Analytics,77.04306551522396,72.61071065121874,16.726285211742024,17.515615556129763,6,12,1,4,2025-04-19,"Consistent User, Rapid Improver"
S1141,GMBA,GMBA_Feb24,Corporate Finance,58.14280777753994,53.87243714810252,12.29467824198751,13.547564519140602,5,5,2,3,2025-04-17,Consistent User
S1141,GMBA,GMBA_Feb24,Leadership,79.98445973119537,81.4064368235983,18.97377749525057,16.935521725138194,6,9,7,5,2025-05-13,Top Performer
S1141,GMBA,GMBA_Feb24,Strategy,71.60640739211001,60.27963808969368,20.302609913468853,15.565227149174769,4,9,5,6,2025-05-13,Rapid Improver
S1142,GMBA,GMBA_Feb24,Business Analytics,83.89616761061659,86.6603823807022,19.529563787436917,18.301821372692512,5,9,7,5,2025-04-16,"Consistent User, Rapid Improver"
S1142,GMBA,GMBA_Feb24,Corporate Finance,67.70115179308847,58.18817410833733,14.619709282671334,17.652789757221715,6,10,5,3,2025-05-20,Rapid Improver
S1142,GMBA,GMBA_Feb24,Leadership,74.25496609186288,75.32185095052536,18.87242449804603,15.970427552086495,4,9,7,1,2025-05-09,Consistent User
S1142,GMBA,GMBA_Feb24,Strategy,69.90456676357434,77.34520426806446,19.854037968948404,13.30086031522979,6,7,7,1,2025-05-01,"Rapid Improver, Consistent User"
S1143,GMBA,GMBA_Feb24,Business Analytics,94.39067902820054,98.0,22.79151195029695,21.098609428654452,4,4,2,1,2025-05-06,Rapid Improver
S1143,GMBA,GMBA_Feb24,Corporate Finance,88.93721461873183,90.51957654264403,22.313484743488377,21.324664735233764,5,8,2,2,2025-05-17,Consistent User
S1143,GMBA,GMBA_Feb24,Leadership,94.38132565272335,96.57301115062111,23.21528667783515,20.837063918080794,4,7,2,5,2025-05-05,Top Performer
S1143,GMBA,GMBA_Feb24,Strategy,92.30287466204595,87.36969127138725,19.35833441440648,18.66176020194313,5,10,6,5,2025-05-20,Rapid Improver
S1144,GMBA,GMBA_Feb24,Business Analytics,88.6540969741074,90.43712679178489,25.86746684394766,19.82223815919422,6,7,6,4,2025-04-18,"Top Performer, Top Performer"
S1144,GMBA,GMBA_Feb24,Corporate Finance,100.0,93.89486817055365,22.944510573206166,22.818433456253604,5,9,6,2,2025-04-24,"Consistent User, Consistent User"
S1144,GMBA,GMBA_Feb24,Leadership,78.82153478300447,76.15871792541199,17.911873336091933,17.52279366220367,4,9,4,1,2025-04-24,"Top Performer, Rapid Improver"
S1144,GMBA,GMBA_Feb24,Strategy,82.3078577558418,87.36858293631131,21.633329974827983,19.23585732715324,5,9,7,1,2025-05-07,Consistent User
S1145,GMBA,GMBA_Feb24,Business Analytics,72.00578258957492,68.03860638390259,20.368462027286697,14.209226513901935,6,7,1,4,2025-05-13,Consistent User
S1145,GMBA,GMBA_Feb24,Corporate Finance,91.75874956735527,92.15785094618796,20.72536937837839,20.58536138461231,5,8,5,2,2025-05-21,"Rapid Improver, Rapid Improver"
S1145,GMBA,GMBA_Feb24,Leadership,77.64936014530151,80.66708072853446,17.464991732866498,19.927598251589238,5,5,1,2,2025-05-03,Consistent User
S1145,GMBA,GMBA_Feb24,Strategy,74.01744565868712,70.10659207186481,19.12774064337439,16.839476531089296,4,12,7,4,2025-04-17,Consistent User
S1146,GMBA,GMBA_Feb24,Business Analytics,83.57195469346692,84.72040906138352,22.063498390787267,15.979330811353229,6,10,3,5,2025-04-19,Top Performer
S1146,GMBA,GMBA_Feb24,Corporate Finance,75.84135116823103,81.0166309850608,18.69607392674106,15.598368474739683,5,12,1,2,2025-05-07,"Top Performer, Top Performer"
S1146,GMBA,GMBA_Feb24,Leadership,75.20888499750542,75.62742385587458,13.382613264623375,19.7372669693359,5,8,4,6,2025-05-07,"Top Performer, Consistent User"
S1146,GMBA,GMBA_Feb24,Strategy,73.38196084222952,70.83958324786205,20.169732166726718,14.564197665371422,6,10,6,4,2025-05-14,"Rapid Improver, Consistent User"
S1147,GMBA,GMBA_Feb24,Business Analytics,64.0468694963456,68.36873245016645,15.55874488242777,13.920282367332264,6,12,4,3,2025-05-11,Rapid Improver
S1147,GMBA,GMBA_Feb24,Corporate Finance,95.15429733501735,98.0,22.621742709545874,20.830694111100676,5,6,6,4,2025-05-02,"Rapid Improver, Rapid Improver"
S1147,GMBA,GMBA_Feb24,Leadership,82.92513355984111,74.83388480559947,17.360950935434516,19.077799694791583,4,8,3,2,2025-05-01,"Top Performer, Consistent User"
S1147,GMBA,GMBA_Feb24,Strategy,68.37001668055849,68.48655228125239,18.156071897860986,16.388505644902228,6,11,3,5,2025-04-27,Consistent User
S1148,GMBA,GMBA_Feb24,Business Analytics,71.02360999392002,64.5837643435124,20.384266220430828,13.260837456828426,6,8,2,3,2025-04-27,"Consistent User, Top Performer"
S1148,GMBA,GMBA_Feb24,Corporate Finance,93.50257345665828,98.0,23.166928946030243,20.320690653638884,5,3,4,3,2025-05-16,"Top Performer, Top Performer"
S1148,GMBA,GMBA_Feb24,Leadership,74.51924668230708,79.49480724971383,18.605257874886842,16.348149927522282,4,6,3,5,2025-05-06,Consistent User
S1148,GMBA,GMBA_Feb24,Strategy,95.98109403712188,94.50483887272004,22.66307759021281,22.38891688791366,5,11,1,6,2025-05-10,Consistent User
S1149,GMBA,GMBA_Feb24,Business Analytics,79.00006079184922,85.72379853034546,20.015128619626175,20.69436874611309,4,9,2,2,2025-04-18,"Consistent User, Top Performer"
S1149,GMBA,GMBA_Feb24,Corporate Finance,82.20189842711564,89.05604726695623,23.807764280747353,21.396718660269578,6,4,1,6,2025-04-29,"Rapid Improver, Consistent User"
S1149,GMBA,GMBA_Feb24,Leadership,81.61356292972046,75.0225844119052,21.321232278881084,19.97186860148371,6,3,1,2,2025-05-11,Rapid Improver
S1149,GMBA,GMBA_Feb24,Strategy,72.82594531560356,67.7039274441936,19.013515563186328,16.23723435933155,4,6,4,3,2025-05-07,"Top Performer, Top Performer"
S1150,GMBA,GMBA_Feb24,Business Analytics,86.28132088823884,80.19568468962932,21.29598287902919,18.576858184083605,5,6,2,5,2025-05-04,Consistent User
S1150,GMBA,GMBA_Feb24,Corporate Finance,88.77393900600558,89.34811362686867,21.184298087426427,18.97676418377479,6,12,6,2,2025-05-01,Consistent User
S1150,GMBA,GMBA_Feb24,Leadership,72.78464422774769,69.46014994992282,15.080710341758929,16.37956308219058,6,7,4,4,2025-04-14,"Rapid Improver, Top Performer"
S1150,GMBA,GMBA_Feb24,Strategy,68.14702370805827,65.38052313678455,18.181437383984573,11.442470408140727,4,5,5,3,2025-04-19,Consistent User
S1151,GMBA,GMBA_Feb24,Business Analytics,74.1872878317718,67.669440881854,16.962089179525915,15.439649717498002,4,11,4,1,2025-05-22,"Rapid Improver, Consistent User"
S1151,GMBA,GMBA_Feb24,Corporate Finance,94.97063472884324,96.93613171089204,20.906173287385926,21.96963525694413,4,12,5,6,2025-05-05,"Top Performer, Consistent User"
S1151,GMBA,GMBA_Feb24,Leadership,73.83640069959621,70.55635201837373,17.424251792756436,17.40943098891861,5,10,1,5,2025-05-10,
S1151,GMBA,GMBA_Feb24,Strategy,85.28397712859208,87.20295118198993,23.891321844207663,18.854899627684908,4,5,6,1,2025-05-17,"Consistent User, Top Performer"
S1152,GMBA,GMBA_Feb24,Business Analytics,67.29392797693214,76.80321298858453,18.55465270961222,13.81955593088584,6,5,2,1,2025-04-20,Consistent User
S1152,GMBA,GMBA_Feb24,Corporate Finance,77.26641619712696,71.89636333840731,20.964702203354427,19.04754163813245,6,9,6,1,2025-05-03,Top Performer
S1152,GMBA,GMBA_Feb24,Leadership,61.123300249933976,57.29274006901216,15.617564709608667,15.562385612670417,6,8,6,2,2025-04-16,"Consistent User, Top Performer"
S1152,GMBA,GMBA_Feb24,Strategy,81.46471167633992,88.00422552321594,20.260044052153418,17.755288612498976,6,3,5,6,2025-04-22,Consistent User
S1153,GMBA,GMBA_Feb24,Business Analytics,81.5780157768257,81.6070635769091,20.660415597982656,16.258961806852614,6,3,2,4,2025-05-05,"Rapid Improver, Top Performer"
S1153,GMBA,GMBA_Feb24,Corporate Finance,82.5471705457324,77.6181827575641,20.29030449311535,15.877642802309373,6,3,7,6,2025-05-04,"Rapid Improver, Consistent User"
S1153,GMBA,GMBA_Feb24,Leadership,100.0,96.28423293247577,25.077188250266573,23.63475310800775,5,6,4,5,2025-05-08,"Consistent User, Consistent User"
S1153,GMBA,GMBA_Feb24,Strategy,58.24088380524659,56.39353249030663,15.3150672854432,15.244776607123484,4,7,5,2,2025-05-15,"Rapid Improver, Rapid Improver"
S1154,GMBA,GMBA_Feb24,Business Analytics,79.2997750740007,84.0360388764739,22.603728725122814,15.870870127804945,4,12,2,4,2025-04-22,"Rapid Improver, Rapid Improver"
S1154,GMBA,GMBA_Feb24,Corporate Finance,70.33232707410357,67.7540298253693,16.137100766194436,13.921623385239208,6,4,2,1,2025-05-03,Consistent User
S1154,GMBA,GMBA_Feb24,Leadership,66.92646807844048,73.14913078616983,17.106825241920376,14.45284294798631,4,9,5,4,2025-05-06,Rapid Improver
S1154,GMBA,GMBA_Feb24,Strategy,58.6399013943433,72.73604046220933,13.812583870821607,11.126817849449408,5,4,7,5,2025-04-22,"Top Performer, Consistent User"
S1155,GMBA,GMBA_Feb24,Business Analytics,92.28843526022203,96.35760690473082,23.884062194816007,20.582662183670674,5,12,1,3,2025-05-02,Consistent User
S1155,GMBA,GMBA_Feb24,Corporate Finance,88.20383847412373,81.1228046689001,19.90479165983617,20.937820896190242,5,3,6,5,2025-04-24,Top Performer
S1155,GMBA,GMBA_Feb24,Leadership,62.22572739274595,67.65665563453793,19.170614120780023,13.432349613792775,5,11,7,1,2025-05-09,"Rapid Improver, Top Performer"
S1155,GMBA,GMBA_Feb24,Strategy,75.17179977947767,79.99062344210869,18.104491393523762,18.806758683547635,6,6,6,5,2025-04-25,
S1156,GMBA,GMBA_Feb24,Business Analytics,64.95096783037867,62.659003868085065,17.962309731384213,17.22777783589177,6,12,5,6,2025-05-05,Consistent User
S1156,GMBA,GMBA_Feb24,Corporate Finance,61.32600491070129,73.07833088203576,15.62805414039725,14.49735045088034,6,3,2,3,2025-04-18,"Consistent User, Top Performer"
S1156,GMBA,GMBA_Feb24,Leadership,76.12633996536654,77.43561560374945,18.711566989279987,16.325374657727703,5,4,1,3,2025-04-17,Consistent User
S1156,GMBA,GMBA_Feb24,Strategy,73.96019037133289,70.3014602765049,17.819849007498327,15.719007333820205,4,9,5,2,2025-04-22,"Top Performer, Rapid Improver"
S1157,GMBA,GMBA_Feb24,Business Analytics,89.96650097805627,90.6469624463542,20.97721668589679,21.11198197452041,6,11,2,6,2025-04-25,Top Performer
S1157,GMBA,GMBA_Feb24,Corporate Finance,90.99246290801025,96.11069400902673,21.77932463586307,19.903197612234266,4,4,2,3,2025-05-03,"Top Performer, Consistent User"
S1157,GMBA,GMBA_Feb24,Leadership,84.84210359864981,85.88348982239687,19.49403171135328,19.628756219631146,5,12,2,5,2025-04-29,
S1157,GMBA,GMBA_Feb24,Strategy,85.92071875987614,83.85767436488094,20.744494661634764,16.89642712708504,6,10,6,5,2025-04-15,"Rapid Improver, Top Performer"
S1158,GMBA,GMBA_Feb24,Business Analytics,71.10007517956367,75.98162794157906,22.680842171746644,17.362634667055495,6,9,4,5,2025-05-08,"Top Performer, Consistent User"
S1158,GMBA,GMBA_Feb24,Corporate Finance,79.88893973567033,88.59961801351277,23.020731244759457,17.02979420795828,5,10,1,2,2025-05-05,"Rapid Improver, Rapid Improver"
S1158,GMBA,GMBA_Feb24,Leadership,73.70698358017036,75.0966235802105,19.866014579992758,19.944729245609988,6,8,4,5,2025-04-27,"Top Performer, Rapid Improver"
S1158,GMBA,GMBA_Feb24,Strategy,85.14327933642772,80.61847754904548,25.03526659476384,17.22091685907122,6,9,5,1,2025-04-20,"Consistent User, Rapid Improver"
S1159,GMBA,GMBA_Feb24,Business Analytics,88.92267098559651,91.83419944889033,21.87555887853024,20.381737264170354,5,5,1,5,2025-04-27,Rapid Improver
S1159,GMBA,GMBA_Feb24,Corporate Finance,81.41536453466999,80.46751318687566,21.369235114796272,16.053870743658184,4,8,2,1,2025-04-27,
S1159,GMBA,GMBA_Feb24,Leadership,65.65499562763219,63.78163167960383,18.04261161733206,13.967134549908852,4,11,2,3,2025-04-15,Top Performer
S1159,GMBA,GMBA_Feb24,Strategy,89.25080854299789,88.17563197709661,18.281021806545944,21.69526950548349,4,9,6,3,2025-04-30,"Rapid Improver, Top Performer"
S1160,GMBA,GMBA_Feb24,Business Analytics,67.93668104183598,62.51064310710749,12.645170024283935,10.754281323572428,6,10,1,6,2025-05-06,Consistent User
S1160,GMBA,GMBA_Feb24,Corporate Finance,77.63347242146588,72.94521270579452,17.400588343034045,14.472453744885401,6,4,6,4,2025-05-11,Consistent User
S1160,GMBA,GMBA_Feb24,Leadership,68.18682888219942,75.82661986874206,14.49303341302587,14.579973920536823,6,11,1,4,2025-04-21,"Consistent User, Consistent User"
S1160,GMBA,GMBA_Feb24,Strategy,50.00046464650953,54.8586029711287,9.126234491494346,11.844114048120261,4,4,2,2,2025-04-19,"Rapid Improver, Consistent User"
S1161,GMBA,GMBA_Feb24,Business Analytics,87.59560025515357,94.06259403563575,19.381126438358027,20.918193920591822,4,8,4,1,2025-05-05,"Rapid Improver, Consistent User"
S1161,GMBA,GMBA_Feb24,Corporate Finance,85.45967442795173,85.12165706856639,19.769070766337943,18.32992599946767,4,7,6,2,2025-04-14,"Top Performer, Top Performer"
S1161,GMBA,GMBA_Feb24,Leadership,55.94516117672058,50.0,14.101573236632419,13.334526551288002,5,10,7,4,2025-05-19,Top Performer
S1161,GMBA,GMBA_Feb24,Strategy,84.27385876060097,89.58736663189521,22.562085634137702,18.69202364097553,6,8,1,4,2025-05-08,"Top Performer, Consistent User"
S1162,GMBA,GMBA_Feb24,Business Analytics,89.07605959615637,93.59394594190528,21.35077394023524,20.660739545071873,6,10,5,2,2025-04-20,"Rapid Improver, Top Performer"
S1162,GMBA,GMBA_Feb24,Corporate Finance,85.29824096538687,82.08890717310855,21.057275081687756,14.551579155061818,6,4,6,2,2025-04-13,"Top Performer, Consistent User"
S1162,GMBA,GMBA_Feb24,Leadership,91.6227560739628,91.60240237714815,21.998398406644203,23.879462882657826,6,8,2,2,2025-05-19,"Consistent User, Consistent User"
S1162,GMBA,GMBA_Feb24,Strategy,77.77846499176233,82.4768005774656,20.742283791084425,19.779283051298126,4,3,5,3,2025-04-20,Rapid Improver
S1163,GMBA,GMBA_Feb24,Business Analytics,85.42629330109943,85.89740116622843,22.945085479428048,21.509206489860986,5,9,7,1,2025-05-03,"Rapid Improver, Consistent User"
S1163,GMBA,GMBA_Feb24,Corporate Finance,96.8549360530238,97.82870745802887,23.27957868570745,17.962639194728553,4,7,5,6,2025-04-26,"Consistent User, Consistent User"
S1163,GMBA,GMBA_Feb24,Leadership,63.81773569602844,68.17074204913042,15.52076509939732,14.55705761438977,5,11,6,6,2025-05-10,Consistent User
S1163,GMBA,GMBA_Feb24,Strategy,59.19217038058061,53.84026452791251,14.5815375709111,11.92208095334275,5,9,7,1,2025-05-06,"Top Performer, Rapid Improver"
S1164,GMBA,GMBA_Feb24,Business Analytics,73.56713001973775,79.56260212631958,21.347082264104532,18.485779192277825,5,3,3,3,2025-04-30,"Top Performer, Consistent User"
S1164,GMBA,GMBA_Feb24,Corporate Finance,98.66611892963617,98.0,22.837509941700333,19.172642887230907,6,8,3,5,2025-05-17,Rapid Improver
S1164,GMBA,GMBA_Feb24,Leadership,80.4953442120883,81.11643687219768,20.086983649086758,20.612241064404653,5,11,4,1,2025-04-27,Rapid Improver
S1164,GMBA,GMBA_Feb24,Strategy,80.77028284939408,84.676309689922,20.74339056042249,21.083258659403807,5,6,3,6,2025-04-22,
S1165,GMBA,GMBA_Feb24,Business Analytics,84.6248927190706,89.75186281475777,19.83124122756254,15.841874467142702,6,12,6,3,2025-04-19,Rapid Improver
S1165,GMBA,GMBA_Feb24,Corporate Finance,87.16500075433687,89.76347760889607,20.93904023676588,20.091397862987126,5,4,6,2,2025-04-24,Consistent User
S1165,GMBA,GMBA_Feb24,Leadership,73.74234811757215,80.45742575684918,19.932632058785764,15.930275765817571,6,5,6,1,2025-05-03,"Consistent User, Top Performer"
S1165,GMBA,GMBA_Feb24,Strategy,78.11136638126924,79.68452882136921,18.47548642066437,17.399772834389427,4,10,3,4,2025-05-18,"Top Performer, Top Performer"
S1166,GMBA,GMBA_Feb24,Business Analytics,78.51492358262131,79.46016136983783,21.25706984108875,14.461472916328823,5,6,2,6,2025-05-02,Consistent User
S1166,GMBA,GMBA_Feb24,Corporate Finance,76.46214136871093,71.53546807022504,19.551848268988557,20.74223169678132,5,10,4,5,2025-05-03,"Rapid Improver, Top Performer"
S1166,GMBA,GMBA_Feb24,Leadership,64.28182789965499,68.21758641541489,17.079271729200183,15.998864762788665,5,11,1,5,2025-04-24,"Rapid Improver, Rapid Improver"
S1166,GMBA,GMBA_Feb24,Strategy,64.81282576908345,61.545860387282985,18.558668032106688,16.367221959547955,5,3,2,3,2025-04-30,"Top Performer, Rapid Improver"
S1167,GMBA,GMBA_Feb24,Business Analytics,76.31011998788532,72.2136515439239,16.13666994646367,13.352499293777292,4,9,1,4,2025-04-28,Rapid Improver
S1167,GMBA,GMBA_Feb24,Corporate Finance,71.59387007380602,55.54746556806376,20.29918814975867,13.573922867882239,5,6,4,1,2025-04-23,"Consistent User, Consistent User"
S1167,GMBA,GMBA_Feb24,Leadership,75.17869772671297,74.4782738844297,18.214621464616496,13.65288865551715,5,6,6,1,2025-04-14,"Consistent User, Top Performer"
S1167,GMBA,GMBA_Feb24,Strategy,66.70321717622738,60.31840858836341,12.983798403788963,13.428210435379032,4,9,7,4,2025-05-16,"Consistent User, Rapid Improver"
S1168,GMBA,GMBA_Feb24,Business Analytics,69.13130814656436,66.25743532747298,15.523630879512488,14.540903553223135,5,3,7,3,2025-04-26,"Rapid Improver, Rapid Improver"
S1168,GMBA,GMBA_Feb24,Corporate Finance,84.29472396091782,83.76825212607103,20.423224852742386,20.649350269436415,4,4,2,1,2025-05-21,"Consistent User, Consistent User"
S1168,GMBA,GMBA_Feb24,Leadership,66.5613900386154,70.23368536476704,16.07147519047552,16.907928709694325,5,4,7,6,2025-05-21,Rapid Improver
S1168,GMBA,GMBA_Feb24,Strategy,53.97958333257,50.56980831218888,19.116974071687984,14.151936799040449,5,4,1,1,2025-05-13,"Rapid Improver, Rapid Improver"
